metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
GOLD,LBMA,M,2022-12-30,lbma_holdings,291048000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2022-12-30,lbma_holdings,840913000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-01-30,lbma_holdings,290382000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-01-30,lbma_holdings,840877000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-02-01,lbma_holdings,289051000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-02-01,lbma_holdings,847077000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-03-01,lbma_holdings,288020000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-03-01,lbma_holdings,848149000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-04-01,lbma_holdings,288166000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-04-01,lbma_holdings,846552000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-05-01,lbma_holdings,286227000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-05-01,lbma_holdings,848631000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-06-01,lbma_holdings,285016000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-06-01,lbma_holdings,859957000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-07-01,lbma_holdings,284998000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-07-01,lbma_holdings,864404000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-08-01,lbma_holdings,282530000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-08-01,lbma_holdings,877883000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-09-01,lbma_holdings,280583000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-09-01,lbma_holdings,887164000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-10-01,lbma_holdings,276086000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-10-01,lbma_holdings,848831000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-11-01,lbma_holdings,275977000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-11-01,lbma_holdings,845046000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2023-12-01,lbma_holdings,279274000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2023-12-01,lbma_holdings,856199000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-01-01,lbma_holdings,277611000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-01-01,lbma_holdings,846457000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-02-01,lbma_holdings,275261000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-02-01,lbma_holdings,814023000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-03-01,lbma_holdings,275287000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-03-01,lbma_holdings,823451000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-04-01,lbma_holdings,274942000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-04-01,lbma_holdings,818886000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-05-01,lbma_holdings,274583000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-05-01,lbma_holdings,832158000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-06-01,lbma_holdings,276469000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-06-01,lbma_holdings,840297000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-07-01,lbma_holdings,278145000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-07-01,lbma_holdings,855800000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-08-01,lbma_holdings,278916000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-08-01,lbma_holdings,843810000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-09-01,lbma_holdings,278521000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-09-01,lbma_holdings,842730000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-10-01,lbma_holdings,282132000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-10-01,lbma_holdings,856141000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-11-01,lbma_holdings,280226000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-11-01,lbma_holdings,850640000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2024-12-01,lbma_holdings,279262594.921,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2024-12-01,lbma_holdings,827544111.276,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-01-01,lbma_holdings,274396000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-01-01,lbma_holdings,756457385.089,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-02-01,lbma_holdings,272535000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-02-01,lbma_holdings,722175000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-03-01,lbma_holdings,272907000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-03-01,lbma_holdings,711396000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-04-01,lbma_holdings,274429000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-04-01,lbma_holdings,734927000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-05-01,lbma_holdings,276424242.644,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-05-01,lbma_holdings,751260519.7939999,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-06-01,lbma_holdings,282140554.114,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-06-01,lbma_holdings,764888986.6730009,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-07-01,lbma_holdings,285015000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-07-01,lbma_holdings,778013000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-08-01,lbma_holdings,283934000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-08-01,lbma_holdings,792392000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-09-01,lbma_holdings,284241000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-09-01,lbma_holdings,790309000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-10-01,lbma_holdings,284807000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-10-01,lbma_holdings,844105000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
GOLD,LBMA,M,2025-11-01,lbma_holdings,286260000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
SILVER,LBMA,M,2025-11-01,lbma_holdings,874066000.0,oz,False,month_end,ok,,20251230_111903,lbma_vault_holdings.csv,4d8bf267071d1da42451bf77aeceaaac
