metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
COPPER,LME,D,2024-10-24,lme_open_interest_mt,262400.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-24,lme_opening_mt,278325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_cancelled_mt,13700.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_closing_mt,276100.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_delivered_out_mt,675.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_open_interest_mt,262400.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-25,lme_opening_mt,276775.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_cancelled_mt,12500.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_closing_mt,274225.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_delivered_out_mt,1875.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_open_interest_mt,261725.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-28,lme_opening_mt,276100.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_cancelled_mt,12450.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_closing_mt,275300.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_delivered_in_mt,1125.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_delivered_out_mt,50.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_open_interest_mt,262850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-29,lme_opening_mt,274225.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-30,lme_cancelled_mt,8825.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-30,lme_closing_mt,271375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
