Date,Belgium_Antwerp_Opening_Stock,Germany_Hamburg_Opening_Stock,Hong Kong SAR_Hong Kong SAR_Opening_Stock,Italy_Leghorn_Opening_Stock,Italy_Trieste_Opening_Stock,Korea (South)_Busan_Opening_Stock,Korea (South)_Gwangyang_Opening_Stock,Korea (South)_Incheon_Opening_Stock,Malaysia_Johor_Opening_Stock,Malaysia_Port Klang_Opening_Stock,Netherlands_Moerdijk_Opening_Stock,Netherlands_Rotterdam_Opening_Stock,Netherlands_Vlissingen_Opening_Stock,Saudi Arabia_Jeddah_Opening_Stock,Singapore_Singapore_Opening_Stock,Spain_Barcelona_Opening_Stock,Spain_Bilbao_Opening_Stock,Sweden_Helsingborg_Opening_Stock,Taiwan_Kaohsiung_Opening_Stock,UAE_Dubai_Opening_Stock,UK_Hull_Opening_Stock,UK_Liverpool_Opening_Stock,USA_Baltimore_Opening_Stock,USA_Chicago_Opening_Stock,USA_Mobile_Opening_Stock,USA_New Orleans_Opening_Stock,Belgium_Antwerp_Delivered_In,Germany_Hamburg_Delivered_In,Hong Kong SAR_Hong Kong SAR_Delivered_In,Italy_Leghorn_Delivered_In,Italy_Trieste_Delivered_In,Korea (South)_Busan_Delivered_In,Korea (South)_Gwangyang_Delivered_In,Korea (South)_Incheon_Delivered_In,Malaysia_Johor_Delivered_In,Malaysia_Port Klang_Delivered_In,Netherlands_Moerdijk_Delivered_In,Netherlands_Rotterdam_Delivered_In,Netherlands_Vlissingen_Delivered_In,Saudi Arabia_Jeddah_Delivered_In,Singapore_Singapore_Delivered_In,Spain_Barcelona_Delivered_In,Spain_Bilbao_Delivered_In,Sweden_Helsingborg_Delivered_In,Taiwan_Kaohsiung_Delivered_In,UAE_Dubai_Delivered_In,UK_Hull_Delivered_In,UK_Liverpool_Delivered_In,USA_Baltimore_Delivered_In,USA_Chicago_Delivered_In,USA_Mobile_Delivered_In,USA_New Orleans_Delivered_In,Belgium_Antwerp_Delivered_Out,Germany_Hamburg_Delivered_Out,Hong Kong SAR_Hong Kong SAR_Delivered_Out,Italy_Leghorn_Delivered_Out,Italy_Trieste_Delivered_Out,Korea (South)_Busan_Delivered_Out,Korea (South)_Gwangyang_Delivered_Out,Korea (South)_Incheon_Delivered_Out,Malaysia_Johor_Delivered_Out,Malaysia_Port Klang_Delivered_Out,Netherlands_Moerdijk_Delivered_Out,Netherlands_Rotterdam_Delivered_Out,Netherlands_Vlissingen_Delivered_Out,Saudi Arabia_Jeddah_Delivered_Out,Singapore_Singapore_Delivered_Out,Spain_Barcelona_Delivered_Out,Spain_Bilbao_Delivered_Out,Sweden_Helsingborg_Delivered_Out,Taiwan_Kaohsiung_Delivered_Out,UAE_Dubai_Delivered_Out,UK_Hull_Delivered_Out,UK_Liverpool_Delivered_Out,USA_Baltimore_Delivered_Out,USA_Chicago_Delivered_Out,USA_Mobile_Delivered_Out,USA_New Orleans_Delivered_Out,Belgium_Antwerp_Closing_Stock,Germany_Hamburg_Closing_Stock,Hong Kong SAR_Hong Kong SAR_Closing_Stock,Italy_Leghorn_Closing_Stock,Italy_Trieste_Closing_Stock,Korea (South)_Busan_Closing_Stock,Korea (South)_Gwangyang_Closing_Stock,Korea (South)_Incheon_Closing_Stock,Malaysia_Johor_Closing_Stock,Malaysia_Port Klang_Closing_Stock,Netherlands_Moerdijk_Closing_Stock,Netherlands_Rotterdam_Closing_Stock,Netherlands_Vlissingen_Closing_Stock,Saudi Arabia_Jeddah_Closing_Stock,Singapore_Singapore_Closing_Stock,Spain_Barcelona_Closing_Stock,Spain_Bilbao_Closing_Stock,Sweden_Helsingborg_Closing_Stock,Taiwan_Kaohsiung_Closing_Stock,UAE_Dubai_Closing_Stock,UK_Hull_Closing_Stock,UK_Liverpool_Closing_Stock,USA_Baltimore_Closing_Stock,USA_Chicago_Closing_Stock,USA_Mobile_Closing_Stock,USA_New Orleans_Closing_Stock,Belgium_Antwerp_Open_Tonnage,Germany_Hamburg_Open_Tonnage,Hong Kong SAR_Hong Kong SAR_Open_Tonnage,Italy_Leghorn_Open_Tonnage,Italy_Trieste_Open_Tonnage,Korea (South)_Busan_Open_Tonnage,Korea (South)_Gwangyang_Open_Tonnage,Korea (South)_Incheon_Open_Tonnage,Malaysia_Johor_Open_Tonnage,Malaysia_Port Klang_Open_Tonnage,Netherlands_Moerdijk_Open_Tonnage,Netherlands_Rotterdam_Open_Tonnage,Netherlands_Vlissingen_Open_Tonnage,Saudi Arabia_Jeddah_Open_Tonnage,Singapore_Singapore_Open_Tonnage,Spain_Barcelona_Open_Tonnage,Spain_Bilbao_Open_Tonnage,Sweden_Helsingborg_Open_Tonnage,Taiwan_Kaohsiung_Open_Tonnage,UAE_Dubai_Open_Tonnage,UK_Hull_Open_Tonnage,UK_Liverpool_Open_Tonnage,USA_Baltimore_Open_Tonnage,USA_Chicago_Open_Tonnage,USA_Mobile_Open_Tonnage,USA_New Orleans_Open_Tonnage,Belgium_Antwerp_Cancelled_Tonnage,Germany_Hamburg_Cancelled_Tonnage,Hong Kong SAR_Hong Kong SAR_Cancelled_Tonnage,Italy_Leghorn_Cancelled_Tonnage,Italy_Trieste_Cancelled_Tonnage,Korea (South)_Busan_Cancelled_Tonnage,Korea (South)_Gwangyang_Cancelled_Tonnage,Korea (South)_Incheon_Cancelled_Tonnage,Malaysia_Johor_Cancelled_Tonnage,Malaysia_Port Klang_Cancelled_Tonnage,Netherlands_Moerdijk_Cancelled_Tonnage,Netherlands_Rotterdam_Cancelled_Tonnage,Netherlands_Vlissingen_Cancelled_Tonnage,Saudi Arabia_Jeddah_Cancelled_Tonnage,Singapore_Singapore_Cancelled_Tonnage,Spain_Barcelona_Cancelled_Tonnage,Spain_Bilbao_Cancelled_Tonnage,Sweden_Helsingborg_Cancelled_Tonnage,Taiwan_Kaohsiung_Cancelled_Tonnage,UAE_Dubai_Cancelled_Tonnage,UK_Hull_Cancelled_Tonnage,UK_Liverpool_Cancelled_Tonnage,USA_Baltimore_Cancelled_Tonnage,USA_Chicago_Cancelled_Tonnage,USA_Mobile_Cancelled_Tonnage,USA_New Orleans_Cancelled_Tonnage
20231009,0.0,29250.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1650.0,0.0,29300.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,65875.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29250.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,29300.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,66475.0,0.0,29250.0,,0.0,75.0,22975.0,0.0,0.0,0.0,1725.0,0.0,28450.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1950.0,65250.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,375.0,0.0,850.0,0.0,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,1225.0
20231010,0.0,29250.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,29300.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,66475.0,0.0,300.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,66925.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,0.0,1725.0,0.0,35850.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1950.0,65700.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,375.0,0.0,850.0,0.0,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,1225.0
20231011,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,66925.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36675.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,68425.0,0.0,29550.0,,0.0,75.0,19450.0,0.0,0.0,0.0,1725.0,0.0,35850.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1950.0,67200.0,0.0,0.0,,0.0,0.0,3525.0,0.0,0.0,25.0,375.0,0.0,825.0,0.0,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,1225.0
20231012,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36675.0,0.0,,900.0,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,50.0,0.0,1975.0,68425.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36475.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68425.0,0.0,29550.0,,0.0,75.0,19125.0,0.0,0.0,0.0,1600.0,0.0,35850.0,0.0,,900.0,0.0,0.0,0.0,12175.0,0.0,0.0,0.0,50.0,0.0,1950.0,67200.0,0.0,0.0,,0.0,0.0,3850.0,0.0,0.0,25.0,500.0,0.0,625.0,0.0,,0.0,0.0,0.0,0.0,6175.0,0.0,0.0,0.0,0.0,0.0,25.0,1225.0
20231013,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36475.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68425.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68300.0,0.0,29550.0,,0.0,75.0,19125.0,0.0,0.0,0.0,1600.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,9675.0,0.0,0.0,0.0,50.0,0.0,1950.0,67200.0,0.0,0.0,,0.0,0.0,3850.0,0.0,0.0,25.0,500.0,0.0,625.0,0.0,,0.0,0.0,0.0,0.0,8675.0,0.0,0.0,0.0,0.0,0.0,25.0,1100.0
20231016,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2100.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68300.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68150.0,0.0,29550.0,,0.0,75.0,19125.0,0.0,0.0,0.0,1500.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,9675.0,0.0,0.0,0.0,50.0,0.0,1950.0,67200.0,0.0,0.0,,0.0,0.0,3850.0,0.0,0.0,25.0,425.0,0.0,625.0,0.0,,0.0,0.0,0.0,0.0,8675.0,0.0,0.0,0.0,0.0,0.0,25.0,950.0
20231017,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,1975.0,68150.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,2000.0,79125.0,0.0,29550.0,,0.0,75.0,4750.0,0.0,0.0,0.0,1400.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,9425.0,0.0,0.0,0.0,50.0,0.0,1975.0,78300.0,0.0,0.0,,0.0,0.0,18225.0,0.0,0.0,25.0,525.0,0.0,625.0,0.0,,0.0,0.0,0.0,0.0,8925.0,0.0,0.0,0.0,0.0,0.0,25.0,825.0
20231018,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,18350.0,0.0,0.0,0.0,50.0,0.0,2000.0,79125.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,17625.0,0.0,0.0,0.0,50.0,0.0,2000.0,80025.0,0.0,29550.0,,0.0,75.0,4750.0,0.0,0.0,0.0,1400.0,0.0,36075.0,0.0,,750.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,50.0,0.0,1975.0,79300.0,0.0,0.0,,0.0,0.0,18225.0,0.0,0.0,25.0,525.0,0.0,625.0,0.0,,150.0,0.0,0.0,0.0,10625.0,0.0,0.0,0.0,0.0,0.0,25.0,725.0
20231019,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,1925.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,17625.0,0.0,0.0,0.0,50.0,0.0,2000.0,80025.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2175.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,17075.0,0.0,0.0,0.0,50.0,0.0,2000.0,80400.0,0.0,29550.0,,0.0,75.0,4750.0,0.0,0.0,0.0,1525.0,0.0,36075.0,0.0,,750.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,50.0,0.0,1975.0,79775.0,0.0,0.0,,0.0,0.0,18225.0,0.0,0.0,25.0,650.0,0.0,625.0,0.0,,150.0,0.0,0.0,0.0,10075.0,0.0,0.0,0.0,0.0,0.0,25.0,625.0
20231020,0.0,29550.0,,0.0,75.0,22975.0,0.0,0.0,25.0,2175.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,17075.0,0.0,0.0,0.0,50.0,0.0,2000.0,80400.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,,0.0,0.0,1425.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29550.0,,0.0,75.0,21550.0,0.0,0.0,25.0,2150.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,16650.0,0.0,0.0,0.0,50.0,0.0,2000.0,80800.0,0.0,29550.0,,0.0,75.0,4300.0,0.0,0.0,0.0,1025.0,0.0,36075.0,0.0,,750.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,50.0,0.0,1975.0,79775.0,0.0,0.0,,0.0,0.0,17250.0,0.0,0.0,25.0,1125.0,0.0,625.0,0.0,,150.0,0.0,0.0,0.0,9700.0,0.0,0.0,0.0,0.0,0.0,25.0,1025.0
20231023,0.0,29550.0,,0.0,75.0,21550.0,0.0,0.0,25.0,2150.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,16650.0,0.0,0.0,0.0,50.0,0.0,2000.0,80800.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,29550.0,,0.0,75.0,20250.0,0.0,0.0,25.0,2150.0,0.0,36500.0,0.0,,900.0,0.0,0.0,0.0,14250.0,0.0,0.0,0.0,50.0,0.0,2000.0,81725.0,0.0,29550.0,,0.0,75.0,4300.0,0.0,0.0,0.0,1025.0,0.0,35575.0,0.0,,750.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,50.0,0.0,1975.0,80275.0,0.0,0.0,,0.0,0.0,15950.0,0.0,0.0,25.0,1125.0,0.0,925.0,0.0,,150.0,0.0,0.0,0.0,7300.0,0.0,0.0,0.0,0.0,0.0,25.0,1450.0
20231024,0.0,29550.0,,0.0,75.0,20250.0,0.0,0.0,25.0,2150.0,0.0,36500.0,0.0,,900.0,0.0,0.0,0.0,14250.0,0.0,0.0,0.0,50.0,0.0,2000.0,81725.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,29550.0,,0.0,75.0,20250.0,0.0,0.0,25.0,2150.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,11750.0,0.0,0.0,0.0,50.0,0.0,2000.0,82350.0,0.0,29550.0,,0.0,75.0,4300.0,0.0,0.0,0.0,1025.0,0.0,35575.0,0.0,,750.0,0.0,0.0,0.0,6750.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,15950.0,0.0,0.0,25.0,1125.0,0.0,500.0,0.0,,150.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,25.0,1325.0
20231025,0.0,29550.0,,0.0,75.0,20250.0,0.0,0.0,25.0,2150.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,11750.0,0.0,0.0,0.0,50.0,0.0,2000.0,82350.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,29550.0,,0.0,75.0,18900.0,0.0,0.0,25.0,2150.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,10900.0,0.0,0.0,0.0,50.0,0.0,2000.0,82275.0,0.0,29550.0,,0.0,75.0,4100.0,0.0,0.0,0.0,875.0,0.0,35575.0,0.0,,750.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,14800.0,0.0,0.0,25.0,1275.0,0.0,500.0,0.0,,150.0,0.0,0.0,0.0,3950.0,0.0,0.0,0.0,0.0,0.0,25.0,1250.0
20231026,0.0,29550.0,,0.0,75.0,18900.0,0.0,0.0,25.0,2150.0,0.0,36075.0,0.0,,900.0,0.0,0.0,0.0,10900.0,0.0,0.0,0.0,50.0,0.0,2000.0,82275.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,625.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1525.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,0.0,29550.0,,0.0,75.0,17400.0,0.0,0.0,25.0,2400.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,9375.0,0.0,0.0,0.0,50.0,0.0,1975.0,82150.0,0.0,29550.0,,0.0,75.0,4100.0,0.0,0.0,0.0,1125.0,0.0,36200.0,0.0,,750.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,13300.0,0.0,0.0,25.0,1275.0,0.0,500.0,0.0,,150.0,0.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0
20231027,0.0,29550.0,,0.0,75.0,17400.0,0.0,0.0,25.0,2400.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,9375.0,0.0,0.0,0.0,50.0,0.0,1975.0,82150.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29550.0,,0.0,75.0,15900.0,0.0,0.0,25.0,2400.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,8775.0,0.0,0.0,0.0,50.0,0.0,1975.0,82050.0,0.0,29550.0,,0.0,75.0,4100.0,0.0,0.0,0.0,1125.0,0.0,33550.0,0.0,,750.0,0.0,0.0,0.0,6350.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,11800.0,0.0,0.0,25.0,1275.0,0.0,3150.0,0.0,,150.0,0.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0
20231030,0.0,29550.0,,0.0,75.0,15900.0,0.0,0.0,25.0,2400.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,8775.0,0.0,0.0,0.0,50.0,0.0,1975.0,82050.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1275.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,29550.0,,0.0,75.0,14625.0,0.0,0.0,25.0,1775.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,8775.0,0.0,0.0,0.0,50.0,0.0,1975.0,82025.0,0.0,29550.0,,0.0,75.0,4100.0,0.0,0.0,0.0,1125.0,0.0,33550.0,0.0,,750.0,0.0,0.0,0.0,6175.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,10525.0,0.0,0.0,25.0,650.0,0.0,3150.0,0.0,,150.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20231031,0.0,29550.0,,0.0,75.0,14625.0,0.0,0.0,25.0,1775.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,8775.0,0.0,0.0,0.0,50.0,0.0,1975.0,82025.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.0,,0.0,75.0,12450.0,0.0,0.0,25.0,1775.0,0.0,36700.0,0.0,,900.0,0.0,0.0,0.0,8875.0,0.0,0.0,0.0,50.0,0.0,1975.0,82025.0,0.0,29550.0,,0.0,75.0,4100.0,0.0,0.0,0.0,525.0,0.0,33550.0,0.0,,125.0,0.0,0.0,0.0,6125.0,0.0,0.0,0.0,50.0,0.0,1975.0,81025.0,0.0,0.0,,0.0,0.0,8350.0,0.0,0.0,25.0,1250.0,0.0,3150.0,0.0,,775.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
