metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
GOLD,GLD,D,2021-05-06,gld_holdings_oz,32772321.68,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-07,gld_holdings_oz,32959631.62,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-10,gld_holdings_oz,32959631.62,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-11,gld_holdings_oz,32959631.62,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-12,gld_holdings_oz,32959631.62,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-13,gld_holdings_oz,32931537.0,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-14,gld_holdings_oz,33062643.93,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-17,gld_holdings_oz,33306120.6,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-18,gld_holdings_oz,33306120.6,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-19,gld_holdings_oz,33156291.57,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-20,gld_holdings_oz,33343575.59,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-21,gld_holdings_oz,33530857.51,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-24,gld_holdings_oz,33633859.23,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-25,gld_holdings_oz,33633859.23,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-26,gld_holdings_oz,33568313.94,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-27,gld_holdings_oz,33568313.94,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-05-28,gld_holdings_oz,33540223.72,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-01,gld_holdings_oz,33624490.69,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-02,gld_holdings_oz,33493410.09,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-03,gld_holdings_oz,33493410.09,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-04,gld_holdings_oz,33538572.09,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-07,gld_holdings_oz,33351324.75,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-08,gld_holdings_oz,33351324.75,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-09,gld_holdings_oz,33538568.03,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-10,gld_holdings_oz,33585378.33,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-11,gld_holdings_oz,33585378.33,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-14,gld_holdings_oz,33585378.33,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-15,gld_holdings_oz,33585378.33,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-16,gld_holdings_oz,33622824.02,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-17,gld_holdings_oz,33501127.84,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-18,gld_holdings_oz,33856851.01,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-21,gld_holdings_oz,33744521.03,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-22,gld_holdings_oz,33744521.03,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-23,gld_holdings_oz,33650914.56,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-24,gld_holdings_oz,33529227.6,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-25,gld_holdings_oz,33529227.6,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-28,gld_holdings_oz,33622828.78,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-29,gld_holdings_oz,33622828.78,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-06-30,gld_holdings_oz,33622828.78,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-01,gld_holdings_oz,33538590.45,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-02,gld_holdings_oz,33519871.01,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-06,gld_holdings_oz,33508682.46,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-07,gld_holdings_oz,33452526.94,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-08,gld_holdings_oz,33443167.79,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-09,gld_holdings_oz,33443167.79,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-12,gld_holdings_oz,33349580.46,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-13,gld_holdings_oz,33349580.46,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-14,gld_holdings_oz,33255994.97,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-15,gld_holdings_oz,33255994.97,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-16,gld_holdings_oz,33068828.07,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-19,gld_holdings_oz,33068828.07,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-20,gld_holdings_oz,33068828.07,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-21,gld_holdings_oz,33068828.07,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-22,gld_holdings_oz,33031397.26,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-23,gld_holdings_oz,33031397.26,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-26,gld_holdings_oz,32975253.5,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-27,gld_holdings_oz,32975253.5,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-28,gld_holdings_oz,32975253.5,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-29,gld_holdings_oz,33162394.12,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-07-30,gld_holdings_oz,33162394.12,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-02,gld_holdings_oz,33106254.58,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-03,gld_holdings_oz,33050115.65,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-04,gld_holdings_oz,33050115.65,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-05,gld_holdings_oz,33038781.54,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-06,gld_holdings_oz,32963932.37,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-09,gld_holdings_oz,32907797.41,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-10,gld_holdings_oz,32907797.41,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-08-11,gld_holdings_oz,32907797.41,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
